8.090170 	 5.877853 	 1.724367 
8.099268 	 5.819074 	 1.696590 
8.106676 	 5.760500 	 1.669485 
8.112454 	 5.702139 	 1.643070 
8.116663 	 5.644000 	 1.617358 
8.119362 	 5.586090 	 1.592356 
8.120605 	 5.528416 	 1.568067 
8.120448 	 5.470986 	 1.544493 
8.118944 	 5.413807 	 1.521629 
8.116143 	 5.356885 	 1.499469 
8.112095 	 5.300225 	 1.478004 
8.106847 	 5.243835 	 1.457223 
8.100446 	 5.187718 	 1.437113 
8.092937 	 5.131880 	 1.417659 
8.084362 	 5.076327 	 1.398845 
8.074765 	 5.021061 	 1.380655 
8.064184 	 4.966089 	 1.363071 
8.052661 	 4.911413 	 1.346075 
8.040231 	 4.857037 	 1.329650 
8.026933 	 4.802966 	 1.313776 
8.012802 	 4.749202 	 1.298435 
7.997873 	 4.695748 	 1.283610 
7.982177 	 4.642606 	 1.269280 
7.965749 	 4.589781 	 1.255430 
7.948618 	 4.537273 	 1.242040 
7.930815 	 4.485086 	 1.229095 
7.912369 	 4.433221 	 1.216577 
7.893308 	 4.381680 	 1.204469 
7.873660 	 4.330465 	 1.192757 
7.853450 	 4.279577 	 1.181425 
7.832704 	 4.229017 	 1.170457 
7.811447 	 4.178787 	 1.159841 
7.789703 	 4.128888 	 1.149561 
7.767494 	 4.079320 	 1.139606 
7.744842 	 4.030084 	 1.129961 
7.721770 	 3.981181 	 1.120615 
7.698297 	 3.932612 	 1.111556 
7.674445 	 3.884376 	 1.102773 
7.650231 	 3.836474 	 1.094255 
7.625675 	 3.788907 	 1.085992 
7.600796 	 3.741673 	 1.077973 
7.575610 	 3.694773 	 1.070190 
7.550133 	 3.648206 	 1.062632 
7.524384 	 3.601973 	 1.055292 
7.498377 	 3.556073 	 1.048161 
7.472127 	 3.510505 	 1.041231 
7.445649 	 3.465270 	 1.034494 
7.418957 	 3.420365 	 1.027944 
7.392065 	 3.375791 	 1.021572 
7.364985 	 3.331546 	 1.015372 
7.337731 	 3.287631 	 1.009339 
7.310315 	 3.244043 	 1.003465 
7.282749 	 3.200782 	 0.997745 
7.255043 	 3.157846 	 0.992173 
7.227210 	 3.115235 	 0.986744 
7.199259 	 3.072948 	 0.981452 
7.171201 	 3.030982 	 0.976294 
7.143045 	 2.989338 	 0.971263 
7.114801 	 2.948012 	 0.966355 
7.086478 	 2.907005 	 0.961566 
7.058085 	 2.866314 	 0.956893 
7.029631 	 2.825939 	 0.952330 
7.001122 	 2.785876 	 0.947874 
6.972569 	 2.746126 	 0.943521 
6.943977 	 2.706686 	 0.939268 
6.915354 	 2.667555 	 0.935111 
6.886707 	 2.628731 	 0.931048 
6.858043 	 2.590212 	 0.927074 
6.829368 	 2.551997 	 0.923187 
6.800689 	 2.514083 	 0.919385 
6.772011 	 2.476469 	 0.915664 
6.743340 	 2.439154 	 0.912021 
6.714682 	 2.402135 	 0.908455 
6.686042 	 2.365410 	 0.904962 
6.657425 	 2.328978 	 0.901540 
6.628835 	 2.292836 	 0.898188 
6.600278 	 2.256984 	 0.894902 
6.571758 	 2.221418 	 0.891681 
6.543279 	 2.186137 	 0.888523 
6.514846 	 2.151139 	 0.885425 
6.486462 	 2.116422 	 0.882387 
6.458131 	 2.081983 	 0.879405 
6.429856 	 2.047822 	 0.876479 
6.401642 	 2.013936 	 0.873607 
6.373491 	 1.980322 	 0.870786 
6.345406 	 1.946980 	 0.868016 
6.317391 	 1.913906 	 0.865295 
6.289448 	 1.881099 	 0.862622 
6.261580 	 1.848557 	 0.859995 
6.233790 	 1.816278 	 0.857413 
6.206081 	 1.784259 	 0.854874 
6.178453 	 1.752499 	 0.852378 
6.150911 	 1.720996 	 0.849923 
6.123455 	 1.689747 	 0.847508 
6.096088 	 1.658751 	 0.845132 
6.068813 	 1.628005 	 0.842793 
6.041629 	 1.597508 	 0.840492 
6.014540 	 1.567256 	 0.838226 
5.987547 	 1.537250 	 0.835995 
5.960652 	 1.507485 	 0.833798 
5.933856 	 1.477961 	 0.831633 
5.907160 	 1.448674 	 0.829501 
5.880565 	 1.419624 	 0.827401 
5.854074 	 1.390808 	 0.825330 
5.827686 	 1.362224 	 0.823290 
5.801403 	 1.333870 	 0.821278 
5.775227 	 1.305744 	 0.819295 
5.749157 	 1.277844 	 0.817339 
5.723195 	 1.250169 	 0.815410 
5.697341 	 1.222715 	 0.813507 
5.671597 	 1.195481 	 0.811630 
5.645963 	 1.168465 	 0.809778 
5.620439 	 1.141666 	 0.807950 
5.595026 	 1.115080 	 0.806146 
5.569725 	 1.088707 	 0.804366 
5.544536 	 1.062543 	 0.802608 
5.519460 	 1.036589 	 0.800872 
5.494496 	 1.010840 	 0.799158 
5.469645 	 0.985296 	 0.797466 
5.444908 	 0.959954 	 0.795794 
5.420284 	 0.934813 	 0.794143 
5.395774 	 0.909871 	 0.792511 
5.371379 	 0.885125 	 0.790900 
5.347097 	 0.860575 	 0.789307 
5.322929 	 0.836218 	 0.787733 
5.298875 	 0.812051 	 0.786178 
5.274936 	 0.788075 	 0.784641 
5.251111 	 0.764286 	 0.783122 
5.227400 	 0.740682 	 0.781620 
5.203803 	 0.717263 	 0.780135 
5.180320 	 0.694026 	 0.778667 
5.156950 	 0.670969 	 0.777215 
5.133695 	 0.648091 	 0.775780 
5.110552 	 0.625389 	 0.774361 
5.087523 	 0.602863 	 0.772958 
5.064607 	 0.580510 	 0.771570 
5.041804 	 0.558329 	 0.770197 
5.019113 	 0.536317 	 0.768839 
4.996534 	 0.514474 	 0.767496 
4.974067 	 0.492798 	 0.766168 
4.951711 	 0.471286 	 0.764854 
4.929467 	 0.449937 	 0.763554 
4.907334 	 0.428750 	 0.762268 
4.885311 	 0.407723 	 0.760997 
4.863397 	 0.386854 	 0.759738 
4.841594 	 0.366142 	 0.758494 
4.819900 	 0.345584 	 0.757262 
4.798314 	 0.325181 	 0.756044 
4.776837 	 0.304929 	 0.754839 
4.755467 	 0.284827 	 0.753647 
4.734205 	 0.264874 	 0.752467 
4.713050 	 0.245068 	 0.751301 
4.692001 	 0.225408 	 0.750147 
4.671059 	 0.205892 	 0.749005 
4.650221 	 0.186518 	 0.747876 
4.629488 	 0.167286 	 0.746759 
4.608860 	 0.148193 	 0.745654 
4.588336 	 0.129239 	 0.744561 
4.567914 	 0.110421 	 0.743480 
4.547596 	 0.091738 	 0.742411 
4.527380 	 0.073189 	 0.741354 
4.507265 	 0.054773 	 0.740309 
4.487251 	 0.036487 	 0.739275 
4.467338 	 0.018331 	 0.738253 
4.447525 	 0.000303 	 0.737243 
4.427811 	 -0.017598 	 0.736244 
4.408196 	 -0.035373 	 0.735257 
4.388679 	 -0.053025 	 0.734281 
4.369260 	 -0.070554 	 0.733316 
4.349938 	 -0.087961 	 0.732363 
4.330712 	 -0.105249 	 0.731421 
4.311582 	 -0.122418 	 0.730491 
4.292547 	 -0.139469 	 0.729571 
4.273607 	 -0.156404 	 0.728663 
4.254761 	 -0.173224 	 0.727766 
4.236009 	 -0.189931 	 0.726881 
4.217349 	 -0.206525 	 0.726006 
4.198782 	 -0.223008 	 0.725143 
4.180306 	 -0.239382 	 0.724291 
4.161922 	 -0.255646 	 0.723450 
4.143628 	 -0.271804 	 0.722620 
4.125423 	 -0.287854 	 0.721801 
4.107308 	 -0.303800 	 0.720994 
4.089282 	 -0.319642 	 0.720197 
4.071344 	 -0.335382 	 0.719412 
4.053493 	 -0.351019 	 0.718638 
4.035729 	 -0.366557 	 0.717875 
4.018052 	 -0.381995 	 0.717123 
4.000460 	 -0.397335 	 0.716382 
3.982953 	 -0.412577 	 0.715653 
3.965531 	 -0.427724 	 0.714934 
3.948193 	 -0.442776 	 0.714227 
3.930938 	 -0.457735 	 0.713531 
3.913766 	 -0.472600 	 0.712846 
3.896676 	 -0.487375 	 0.712173 
3.879668 	 -0.502058 	 0.711511 
3.862741 	 -0.516652 	 0.710859 
3.845894 	 -0.531158 	 0.710220 
3.829127 	 -0.545576 	 0.709591 
3.812439 	 -0.559907 	 0.708974 
3.795830 	 -0.574153 	 0.708368 
3.779300 	 -0.588315 	 0.707774 
3.762846 	 -0.602394 	 0.707191 
3.746470 	 -0.616390 	 0.706620 
3.730171 	 -0.630304 	 0.706059 
3.713947 	 -0.644138 	 0.705511 
3.697799 	 -0.657892 	 0.704974 
3.681726 	 -0.671568 	 0.704448 
3.665727 	 -0.685166 	 0.703934 
3.649801 	 -0.698687 	 0.703432 
3.633949 	 -0.712132 	 0.702941 
3.618170 	 -0.725502 	 0.702461 
3.602463 	 -0.738799 	 0.701994 
3.586827 	 -0.752022 	 0.701538 
3.571263 	 -0.765172 	 0.701094 
3.555769 	 -0.778252 	 0.700661 
3.540345 	 -0.791260 	 0.700241 
3.524991 	 -0.804199 	 0.699832 
3.509705 	 -0.817070 	 0.699435 
3.494489 	 -0.829872 	 0.699049 
3.479340 	 -0.842607 	 0.698676 
3.464259 	 -0.855275 	 0.698315 
3.449245 	 -0.867878 	 0.697965 
3.434297 	 -0.880417 	 0.697628 
3.419416 	 -0.892891 	 0.697302 
3.404600 	 -0.905302 	 0.696989 
3.389849 	 -0.917651 	 0.696687 
3.375162 	 -0.929938 	 0.696398 
3.360540 	 -0.942164 	 0.696120 
3.345982 	 -0.954331 	 0.695855 
3.331486 	 -0.966438 	 0.695602 
3.317054 	 -0.978486 	 0.695361 
3.302683 	 -0.990477 	 0.695132 
3.288375 	 -1.002410 	 0.694916 
3.274127 	 -1.014287 	 0.694711 
3.259941 	 -1.026108 	 0.694519 
3.245815 	 -1.037875 	 0.694339 
3.231749 	 -1.049587 	 0.694172 
3.217743 	 -1.061245 	 0.694017 
3.203796 	 -1.072851 	 0.693874 
3.189907 	 -1.084404 	 0.693743 
3.176077 	 -1.095906 	 0.693625 
3.162305 	 -1.107357 	 0.693519 
3.148590 	 -1.118758 	 0.693426 
3.134932 	 -1.130109 	 0.693345 
3.121331 	 -1.141411 	 0.693276 
3.107786 	 -1.152665 	 0.693220 
3.094296 	 -1.163872 	 0.693176 
3.080862 	 -1.175031 	 0.693145 
3.067484 	 -1.186144 	 0.693126 
3.054159 	 -1.197211 	 0.693120 
3.040889 	 -1.208234 	 0.693126 
3.027673 	 -1.219211 	 0.693144 
3.014510 	 -1.230145 	 0.693175 
3.001400 	 -1.241035 	 0.693219 
2.988343 	 -1.251882 	 0.693275 
2.975338 	 -1.262688 	 0.693344 
2.962385 	 -1.273451 	 0.693425 
2.949483 	 -1.284174 	 0.693519 
2.936633 	 -1.294856 	 0.693625 
2.923834 	 -1.305498 	 0.693744 
2.911085 	 -1.316100 	 0.693875 
2.898386 	 -1.326664 	 0.694019 
2.885737 	 -1.337190 	 0.694175 
2.873137 	 -1.347677 	 0.694344 
2.860587 	 -1.358128 	 0.694525 
2.848085 	 -1.368542 	 0.694719 
2.835631 	 -1.378919 	 0.694925 
2.823226 	 -1.389261 	 0.695144 
2.810868 	 -1.399567 	 0.695375 
2.798558 	 -1.409839 	 0.695619 
2.786295 	 -1.420077 	 0.695875 
2.774078 	 -1.430281 	 0.696144 
2.761908 	 -1.440451 	 0.696425 
2.749785 	 -1.450589 	 0.696719 
2.737707 	 -1.460695 	 0.697025 
2.725674 	 -1.470769 	 0.697343 
2.713687 	 -1.480811 	 0.697674 
2.701744 	 -1.490823 	 0.698018 
2.689846 	 -1.500804 	 0.698373 
2.677993 	 -1.510755 	 0.698741 
