8.090170 	 5.877853 	 2.346075 
8.099970 	 5.867853 	 2.356194 
8.109970 	 5.857853 	 2.356194 
8.119970 	 5.847853 	 2.356194 
8.129970 	 5.837853 	 2.356194 
8.139970 	 5.827853 	 2.356194 
8.149970 	 5.817853 	 2.356194 
8.159970 	 5.807853 	 2.356194 
8.169970 	 5.797853 	 2.356194 
8.179970 	 5.787853 	 2.356194 
8.189970 	 5.777853 	 2.356194 
8.199970 	 5.767853 	 2.356194 
8.209970 	 5.757853 	 2.356194 
8.219970 	 5.747853 	 2.356194 
8.229970 	 5.737853 	 2.356194 
8.239970 	 5.727853 	 2.356194 
8.249970 	 5.717853 	 2.356194 
8.259970 	 5.707853 	 2.356194 
8.269970 	 5.697853 	 2.356194 
8.279970 	 5.687853 	 2.356194 
8.289970 	 5.677853 	 2.356194 
8.299970 	 5.667853 	 2.356194 
8.309970 	 5.657853 	 2.356194 
8.319970 	 5.647853 	 2.356194 
8.329970 	 5.637853 	 2.356194 
8.339970 	 5.627853 	 2.356194 
8.349970 	 5.617853 	 2.356194 
8.359970 	 5.607853 	 2.356194 
8.369970 	 5.597853 	 2.356194 
8.379970 	 5.587853 	 2.356194 
8.389970 	 5.577853 	 2.356194 
8.399970 	 5.567853 	 2.356194 
8.409970 	 5.557853 	 2.356194 
8.419970 	 5.547853 	 2.356194 
8.429970 	 5.537853 	 2.356194 
8.439970 	 5.527853 	 2.356194 
8.449970 	 5.517853 	 2.356194 
8.459970 	 5.507853 	 2.356194 
8.469970 	 5.497853 	 2.356194 
8.479970 	 5.487853 	 2.356194 
8.489970 	 5.477853 	 2.356194 
8.499970 	 5.467853 	 2.356194 
8.509970 	 5.457853 	 2.356194 
8.519970 	 5.447853 	 2.356194 
8.529970 	 5.437853 	 2.356194 
8.539970 	 5.427853 	 2.356194 
8.549970 	 5.417853 	 2.356194 
8.559970 	 5.407853 	 2.356194 
8.569970 	 5.397853 	 2.356194 
8.579970 	 5.387853 	 2.356194 
8.589970 	 5.377853 	 2.356194 
8.599970 	 5.367853 	 2.356194 
8.609970 	 5.357853 	 2.356194 
8.619970 	 5.347853 	 2.356194 
8.629970 	 5.337853 	 2.356194 
8.639970 	 5.327853 	 2.356194 
8.649970 	 5.317853 	 2.356194 
8.659970 	 5.307853 	 2.356194 
8.669970 	 5.297853 	 2.356194 
8.679970 	 5.287853 	 2.356194 
8.689970 	 5.277853 	 2.356194 
8.699970 	 5.267853 	 2.356194 
8.709970 	 5.257853 	 2.356194 
8.719970 	 5.247853 	 2.356194 
8.729970 	 5.237853 	 2.356194 
8.739970 	 5.227853 	 2.356194 
8.749970 	 5.217853 	 2.356194 
8.759970 	 5.207853 	 2.356194 
8.769970 	 5.197853 	 2.356194 
8.779970 	 5.187853 	 2.356194 
8.789970 	 5.177853 	 2.356194 
8.799970 	 5.167853 	 2.356194 
8.809970 	 5.157853 	 2.356194 
8.819970 	 5.147853 	 2.356194 
8.829970 	 5.137853 	 2.356194 
8.839970 	 5.127853 	 2.356194 
8.849970 	 5.117853 	 2.356194 
8.859970 	 5.107853 	 2.356194 
8.869970 	 5.097853 	 2.356194 
8.879970 	 5.087853 	 2.356194 
8.889970 	 5.077853 	 2.356194 
8.899970 	 5.067853 	 2.356194 
8.909970 	 5.057853 	 2.356194 
8.919970 	 5.047853 	 2.356194 
8.929970 	 5.037853 	 2.356194 
8.939970 	 5.027853 	 2.356194 
8.949970 	 5.017853 	 2.356194 
8.959970 	 5.007853 	 2.356194 
8.969970 	 4.997853 	 2.356194 
8.979970 	 4.987853 	 2.356194 
8.989970 	 4.977853 	 2.356194 
8.999970 	 4.967853 	 2.356194 
9.009970 	 4.957853 	 2.356194 
9.019970 	 4.947853 	 2.356194 
9.029970 	 4.937853 	 2.356194 
9.039970 	 4.927853 	 2.356194 
9.049970 	 4.917853 	 2.356194 
9.059970 	 4.907853 	 2.356194 
9.069970 	 4.897853 	 2.356194 
9.079970 	 4.887853 	 2.356194 
9.089970 	 4.877853 	 2.356194 
9.099970 	 4.867853 	 2.356194 
9.109970 	 4.857853 	 2.356194 
9.119970 	 4.847853 	 2.356194 
9.129970 	 4.837853 	 2.356194 
9.139970 	 4.827853 	 2.356194 
9.149970 	 4.817853 	 2.356194 
9.159970 	 4.807853 	 2.356194 
9.169970 	 4.797853 	 2.356194 
9.179970 	 4.787853 	 2.356194 
9.189970 	 4.777853 	 2.356194 
9.199970 	 4.767853 	 2.356194 
9.209970 	 4.757853 	 2.356194 
9.219970 	 4.747853 	 2.350578 
9.229858 	 4.737853 	 2.337797 
9.239497 	 4.727853 	 2.324449 
9.248881 	 4.717853 	 2.310773 
9.258011 	 4.707853 	 2.296790 
9.266889 	 4.697853 	 2.282522 
9.275514 	 4.687853 	 2.267990 
9.283889 	 4.677853 	 2.253215 
9.292016 	 4.667853 	 2.238220 
9.299896 	 4.657853 	 2.223027 
9.307534 	 4.647853 	 2.207657 
9.314931 	 4.637853 	 2.192135 
9.322090 	 4.627853 	 2.176480 
9.329015 	 4.617853 	 2.160717 
9.335709 	 4.607853 	 2.144867 
9.342177 	 4.597853 	 2.128952 
9.348420 	 4.587853 	 2.112995 
9.354445 	 4.577853 	 2.097016 
9.360253 	 4.567853 	 2.081036 
9.365850 	 4.557853 	 2.065076 
9.371239 	 4.547853 	 2.049157 
9.376424 	 4.537853 	 2.033296 
9.381410 	 4.527853 	 2.017513 
9.386200 	 4.517853 	 2.001826 
9.390799 	 4.507853 	 1.986251 
9.395210 	 4.497853 	 1.970804 
9.399438 	 4.487853 	 1.955500 
9.403487 	 4.477853 	 1.940354 
9.407360 	 4.467853 	 1.925378 
9.411063 	 4.457853 	 1.910584 
9.414598 	 4.447853 	 1.895983 
9.417969 	 4.437853 	 1.881586 
9.421181 	 4.427853 	 1.867402 
9.424237 	 4.417853 	 1.853437 
9.427142 	 4.407853 	 1.839700 
9.429897 	 4.397853 	 1.826197 
9.432508 	 4.387853 	 1.812932 
9.434978 	 4.377853 	 1.799910 
9.437310 	 4.367853 	 1.787134 
9.439508 	 4.357853 	 1.774607 
9.441575 	 4.347853 	 1.762331 
9.443514 	 4.337853 	 1.750308 
9.445329 	 4.327853 	 1.738537 
9.447022 	 4.317853 	 1.727018 
9.448597 	 4.307853 	 1.715752 
9.450057 	 4.297853 	 1.704737 
9.451404 	 4.287853 	 1.693971 
9.452642 	 4.277853 	 1.683452 
9.453774 	 4.267853 	 1.673177 
9.454801 	 4.257853 	 1.663145 
9.455727 	 4.247853 	 1.653352 
9.456555 	 4.237853 	 1.643794 
9.457286 	 4.227853 	 1.634468 
9.457923 	 4.217853 	 1.625370 
9.458470 	 4.207853 	 1.616496 
9.458927 	 4.197853 	 1.607842 
9.459298 	 4.187853 	 1.599403 
9.459584 	 4.177853 	 1.591176 
9.459788 	 4.167853 	 1.583155 
9.459911 	 4.157853 	 1.575337 
9.459957 	 4.147853 	 1.567716 
9.459926 	 4.137853 	 1.560288 
9.459821 	 4.127853 	 1.553049 
9.459643 	 4.117853 	 1.545994 
9.459395 	 4.107853 	 1.539118 
9.459078 	 4.097853 	 1.532416 
9.458694 	 4.087853 	 1.525885 
9.458245 	 4.077853 	 1.519520 
9.457732 	 4.067853 	 1.513316 
9.457156 	 4.057853 	 1.507269 
9.456520 	 4.047853 	 1.501375 
9.455825 	 4.037853 	 1.495629 
9.455072 	 4.027853 	 1.490028 
9.454262 	 4.017853 	 1.484567 
9.453398 	 4.007853 	 1.479243 
9.452480 	 3.997853 	 1.474051 
9.451509 	 3.987853 	 1.468988 
9.450488 	 3.977853 	 1.464051 
9.449416 	 3.967853 	 1.459234 
9.448296 	 3.957853 	 1.454536 
9.447128 	 3.947853 	 1.449952 
9.445913 	 3.937853 	 1.445479 
9.444654 	 3.927853 	 1.441114 
9.443350 	 3.917853 	 1.436854 
9.442002 	 3.907853 	 1.432695 
9.440612 	 3.897853 	 1.428635 
9.439181 	 3.887853 	 1.424671 
9.437709 	 3.877853 	 1.420799 
9.436198 	 3.867853 	 1.417018 
9.434648 	 3.857853 	 1.413324 
9.433060 	 3.847853 	 1.409716 
9.431435 	 3.837853 	 1.406189 
9.429774 	 3.827853 	 1.402743 
9.428077 	 3.817853 	 1.399374 
9.426346 	 3.807853 	 1.396080 
9.424581 	 3.797853 	 1.392860 
9.422783 	 3.787853 	 1.389710 
9.420952 	 3.777853 	 1.386630 
9.419089 	 3.767853 	 1.383616 
9.417195 	 3.757853 	 1.380668 
9.415271 	 3.747853 	 1.377782 
9.413316 	 3.737853 	 1.374958 
9.411332 	 3.727853 	 1.372193 
